Data;Stagione;LAVORATIVO;przAUST;przBRNN;przBSP;przCNOR;przCOAC;przCORS;przCSUD;przFOGN;przFRAN;przGREC;przMALT;przNORD;przPRGP;przPUN;przROSN;przSARD;przSICI;przSLOV;przSUD;przSVIZ;przXAUS;przXFRA;CCT NORD;CCT CNOR;CCT SARD;CCT SICI;CCT BRNN;CCT CSUD;CCT SUD;CCT FOGN;CCT ROSN;CCT PRGP;Flag CCT NORD;Flag CCT CNOR;Flag CCT SARD;Flag CCT SICI;Flag CCT BRNN;Flag CCT CSUD;Flag CCT SUD;Flag CCT FOGN;Flag CCT ROSN;Flag CCT PRGP;venAUST;venBRNN;venBSP;venCNOR;venCOAC;venCORS;venCSUD;venFOGN;venFRAN;venGREC;venMALT;venNORD;venPRGP;venROSN;venSARD;venSICI;venSLOV;venSUD;venSVIZ;venTotaleItalia;venTotaleItaliaSlovenia;venXAUS;venXFRA;acqAUST;acqBRNN;acqBSP;acqCNOR;acqCOAC;acqCORS;acqCSUD;acqFOGN;acqFRAN;acqGREC;acqMALT;acqNORD;acqPRGP;acqROSN;acqSARD;acqSICI;acqSLOV;acqSUD;acqSVIZ;acqTotale Italia;acqTotaleItalia;acqTotaleItaliaSlovenia;acqXAUS;acqXFRA;Trans CNOR-->CSUD;Trans CNOR-->NORD;Trans CSUD-->SARD;Trans CSUD-->SUD;Trans NORD-->AUST;Trans NORD-->FRAN;Trans NORD-->SLOV;Trans NORD-->SVIZ;Trans ROSN-->SUD;Trans SICI-->ROSN;Lim CNOR-->CSUD;Lim CNOR-->NORD;Lim CSUD-->SARD;Lim CSUD-->SUD;Lim NORD-->AUST;Lim NORD-->FRAN;Lim NORD-->SLOV;Lim NORD-->SVIZ;Lim ROSN-->SUD;Lim SICI-->ROSN;NORD IN;NORD OUT;CNORD OUT;CNORD IN;CSUD OUT;CSUD IN;SUD OUT;SUD IN;Sat CNOR-->CSUD;Sat CNOR-->NORD;Sat CSUD-->SARD;Sat CSUD-->SUD;Sat NORD-->AUST;Sat NORD-->FRAN;Sat NORD-->SLOV;Sat NORD-->SVIZ;Sat ROSN-->SUD;Sat SICI-->ROSN;Dir CNOR-->NORD;Dir CNOR-->CSUD;Dir CSUD-->SUD;Flag Sat CNOR-->CSUD;Flag Sat CNOR-->NORD;Flag Sat CSUD-->SARD;Flag Sat CSUD-->SUD;Flag Sat ROSN-->SUD;Flag Sat SICI-->ROSN;Sat max SUD-->NORD;Sat max NORD-->SUD;fabbItalia;fabbCNOR;fabbCSUD;fabbNORD;fabbSARD;fabbSICI;fabbSUD;NORD_IND;CNOR_IND;CSUD_IND;SUD_IND;PRGP_IND;ROSN_IND;SICI_IND;SARD_IND;FOGN_IND;BRNN_IND;NORD_AV;CNOR_AV;CSUD_AV;SUD_AV;PRGP_AV;ROSN_AV;SICI_AV;SARD_AV;FOGN_AV;BRNN_AV;NORD_TEMP;NORD_WIND;CNORD_TEMP;CNORD_WIND;CSUD_TEMP;CSUD_WIND;SUD_TEMP;SUD_WIND;SICI_TEMP;SICI_WIND;SARD_TEMP;SARD_WIND;Dir CSUD-->SUD pred;Dir CNOR-->NORD pred;Dir CNOR-->CSUD pred;ECB EUR USD;CME Coal M00;CME Coal M01;CME Coal M02;PSV DA
20141109;AUTUNNO;NO;36.668749999999996;36.857499999999995;34.71666666666667;36.849583333333335;36.857499999999995;36.857499999999995;36.857499999999995;36.857499999999995;36.668749999999996;36.857499999999995;;36.668749999999996;72.27958333333332;39.07583333333333;36.857499999999995;36.857499999999995;72.27958333333332;36.668749999999996;36.857499999999995;36.668749999999996;;;-2.4070833333333335;-2.22625;-2.2183333333333333;33.20375000000001;-2.2183333333333333;-2.2183333333333333;-2.2183333333333333;-2.2183333333333333;-2.2183333333333333;33.20375000000001;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;295.0;1734.391166666667;878.5416666666666;1721.5438333333339;0.0;0.0;2210.057166666667;612.410125;2689.6698333333334;22.916666666666668;;9694.440708333334;313.23933333333326;241.92925000000002;986.0055416666665;1187.0446249999998;23.0;1136.0833333333333;2702.4166666666665;25570.125;26448.666666666668;;;0.0;0.0;312.125;2513.8333333333335;21.541666666666668;48.375;4086.9166666666665;0.0;106.41666666666667;468.125;;13709.625;0.0;0.0;941.7916666666666;1666.9583333333333;23.333333333333332;2506.375;42.958333333333336;;26136.541666666668;26448.666666666668;;;1296.1666666666667;-2088.625;25.791666666666668;-606.5416666666666;-295.0;-2583.25;-566.0833333333334;-2659.4583333333335;0.0;-166.66666666666666;2100.0;-3400.0;125.0;-762.5;-10000.0;-10000.0;-10000.0;-10000.0;2200.0;-166.66666666666666;6103.791666666667;2088.625;1296.1666666666667;1296.1666666666667;78.16666666666667;1955.0833333333333;638.8333333333334;32.291666666666664;0.6172222222222222;-0.6143014705882354;0.05311315496098105;-0.18627279741863076;-0.02949999999999998;-0.2583250000000001;-0.056608333333333344;-0.2659458333333334;0.0;-1.0;-1.0;1.0;-0.5833333333333334;0.041666666666666664;-0.041666666666666664;0.0;0.0;0.0;-1.0;0.18950196408529738;0.6787173202614379;25425.734666666667;2513.9282916666666;4086.9543333333327;13709.606208333333;941.8737916666668;1666.9506249999997;2506.4214166666666;7162.5;2136.0;2190.0;1590.0;0.0;0.0;406.0;370.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;14.800000000000006;;16.300000000000008;;16.699999999999992;;17.300000000000008;;16.699999999999992;;16.699999999999992;;-0.9287825523333333;-0.7476097552916667;0.6215603631666667;1.2393;71.29999999999997;70.34999999999998;69.70000000000003;25.02499999999999
20141110;AUTUNNO;SI;58.66916666666666;60.01749999999999;58.25875;59.99124999999999;60.07166666666666;60.07166666666666;60.07166666666666;60.01749999999999;58.66916666666666;60.01749999999999;;58.66916666666666;73.28249999999998;60.102916666666665;60.01749999999999;60.07166666666666;73.28249999999998;58.66916666666666;60.01749999999999;58.66916666666666;;;-1.4337499999999999;-0.1116666666666662;-0.031249999999999556;13.179583333333335;-0.0854166666666664;-0.031249999999999556;-0.0854166666666664;-0.0854166666666664;-0.0854166666666664;13.179583333333335;-0.5416666666666666;-0.375;-0.375;0.5;-0.4583333333333333;-0.375;-0.4583333333333333;-0.4583333333333333;-0.4583333333333333;0.5;307.875;1576.8009999999997;815.8333333333334;1893.741041666667;0.0;0.0;2848.5699583333335;891.29925;2944.7083333333335;176.125;;14310.299708333332;272.05575000000005;714.6896666666667;1031.5781249999998;1499.0302916666667;31.0;1273.2916666666667;2876.75;32647.708333333332;33463.541666666664;;;8.166666666666666;0.0;318.625;3197.9166666666665;27.458333333333332;49.0;4874.083333333333;0.0;122.125;240.20833333333334;;18603.958333333332;0.0;0.0;1031.2083333333333;1837.875;87.5;2885.1666666666665;180.25;;33144.916666666664;33463.541666666664;;;661.5;-1965.8333333333333;76.16666666666667;-1439.875;-299.7083333333333;-2822.5833333333335;-440.7083333333333;-2696.5;0.0;-66.83333333333333;629.1666666666666;-3562.5;257.5;-1362.5;-10000.0;-10000.0;-10000.0;-10000.0;2150.0;-50.0;6259.5;1965.8333333333333;801.125;801.125;249.45833333333334;2274.6666666666665;1446.125;6.25;0.3477317586756925;-0.5535867117117117;0.10193472465399002;-0.4553489758698091;-0.029970833333333318;-0.2822583333333333;-0.04407083333333333;-0.26965;0.0;-0.3930833333333333;-1.0;0.4166666666666667;-0.6666666666666666;0.041666666666666664;-0.125;0.0;-0.041666666666666664;0.0;-0.5;0.45597397586980914;0.5704967257173139;32430.243208333337;3197.9041249999996;4874.066625;18604.057000000004;1031.2197916666664;1837.892125;2885.103541666667;6774.5;2136.0;2190.0;3213.0;0.0;0.0;406.0;637.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;12.300000000000004;;15.600000000000003;;16.699999999999992;;15.800000000000006;;14.100000000000001;;16.699999999999992;;-0.9472556591666668;-0.71478291775;-0.04117727791666668;1.2486;72.09999999999998;71.70000000000003;71.04999999999997;25.575
20141111;AUTUNNO;SI;59.40958333333334;58.883333333333326;54.774166666666666;60.66291666666667;60.66291666666667;60.66291666666667;60.66291666666667;58.883333333333326;59.40958333333334;58.883333333333326;;59.40958333333334;46.7925;59.115833333333335;58.883333333333326;60.66291666666667;46.7925;59.40958333333334;58.883333333333326;59.40958333333334;;;0.2937499999999981;1.547083333333332;1.547083333333332;-12.32333333333333;-0.23250000000000082;1.547083333333332;-0.23250000000000082;-0.23250000000000082;-0.23250000000000082;-12.32333333333333;0.5;0.75;0.75;-0.5;0.08333333333333333;0.75;0.08333333333333333;0.08333333333333333;0.08333333333333333;-0.5;308.3333333333333;1955.9817916666664;922.1312916666667;1895.4990833333334;0.0;0.0;2821.65375;770.2519166666665;3093.8541666666665;71.4585;;14678.223958333334;115.75670833333334;647.9599166666667;1052.4159166666666;1899.9895416666661;31.0;1706.5833333333333;2970.0;34019.041666666664;34941.208333333336;;;0.0;0.0;247.625;3326.5833333333335;20.5;49.0;5037.708333333333;0.0;50.0;366.1666666666667;;19775.208333333332;0.0;0.0;1048.6666666666667;1909.25;81.66666666666667;2991.125;37.5;;34693.583333333336;34941.208333333336;;;380.4166666666667;-1811.4583333333333;65.875;-1901.5;-308.3333333333333;-3043.8333333333335;-623.8333333333334;-2932.5;0.0;106.5;41.666666666666664;-3587.5;125.41666666666667;-3762.5;-10000.0;-10000.0;-10000.0;-10000.0;2150.0;93.75;6908.5;1811.4583333333333;535.2916666666666;535.2916666666666;241.54166666666666;2457.5833333333335;1901.5;0.0;0.21354041762903989;-0.5019809883412825;0.0988272222694321;-0.5751971099887766;-0.030833333333333313;-0.3043833333333334;-0.06238333333333332;-0.29325000000000007;0.0;0.45916666666666656;-1.0;0.16666666666666666;-1.0;0.0;-0.16666666666666666;0.0;-0.3333333333333333;0.0;0.5;0.5751971099887766;0.502114625129331;34088.67945833333;3326.6357916666675;5037.772791666666;19775.228458333335;1048.6875;1909.2705833333332;2991.0843333333337;6774.5;1756.0;2190.0;3213.0;0.0;0.0;406.0;637.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;12.6;;16.199999999999992;;17.300000000000008;;16.199999999999992;;19.199999999999992;;17.300000000000008;;-0.9514799482083331;-0.7015801173333335;-0.14045246537499997;1.2424;73.04999999999997;72.59999999999998;71.90000000000002;25.47500000000001
20141112;AUTUNNO;SI;56.64666666666667;56.66791666666666;43.56333333333334;56.66791666666666;56.66791666666666;56.66791666666666;56.66791666666666;56.66791666666666;56.64666666666667;56.66791666666666;;56.64666666666667;70.21874999999999;57.42500000000001;56.66791666666666;56.66791666666666;70.21874999999999;56.64666666666667;56.66791666666666;56.64666666666667;;;-0.7783333333333337;-0.7570833333333334;-0.7570833333333334;12.793750000000003;-0.7570833333333334;-0.7570833333333334;-0.7570833333333334;-0.7570833333333334;-0.7570833333333334;12.793750000000003;-0.25;-0.25;-0.25;0.25;-0.25;-0.25;-0.25;-0.25;-0.25;0.25;308.3333333333333;2089.174416666667;1023.9166666666666;1882.9350416666664;0.0;0.0;3051.475;712.9172916666666;3066.3333333333335;71.20833333333333;;14525.323874999996;274.50345833333336;781.5541666666667;1183.8647083333333;1517.2776666666668;31.0;1831.2916666666667;2944.6666666666665;34271.75;35295.666666666664;;;0.0;0.0;361.5833333333333;3494.875;31.0;48.875;5120.875;0.0;73.875;384.1666666666667;;19867.625;0.0;0.0;1052.6666666666667;1834.5;0.0;2986.0833333333335;39.5;;34934.083333333336;35295.666666666664;;;-55.0;-1557.125;-51.333333333333336;-2073.0;-308.3333333333333;-2992.4583333333335;-693.3333333333334;-2905.1666666666665;0.0;-42.75;-137.5;-3575.0;-392.0833333333333;-4100.0;-10000.0;-10000.0;-10000.0;-10000.0;2150.0;-62.5;6899.291666666667;1557.125;270.5;270.5;348.6666666666667;2418.0;2073.0;0.0;0.013459675536881441;-0.4352702702702704;-0.03687306405072521;-0.5230665584415585;-0.030833333333333313;-0.2992458333333334;-0.06933333333333332;-0.29051666666666676;0.0;-0.3690555555555555;-1.0;0.08333333333333333;-1.0;0.0;-0.08333333333333333;0.0;0.0;0.0;-0.25;0.5230665584415585;0.4352702702702704;34356.701125;3494.9528749999995;5120.795041666667;19867.578125000004;1052.6650416666664;1834.5133750000002;2986.1966666666667;6774.5;1756.0;2190.0;3108.0;0.0;0.0;406.0;834.9166666666666;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;14.800000000000006;;14.600000000000003;;16.699999999999992;;18.60000000000001;;17.899999999999995;;16.699999999999992;;-0.9553872950000001;-0.6883033475833334;-0.23935946458333335;1.2467000000000004;73.59999999999997;73.40000000000003;72.59999999999998;25.463000000000005
20141113;AUTUNNO;SI;54.07541666666666;56.756249999999994;46.78541666666667;56.756249999999994;57.621249999999996;57.621249999999996;56.756249999999994;56.756249999999994;54.07541666666666;56.756249999999994;;54.07541666666666;60.5075;55.58291666666667;56.756249999999994;57.621249999999996;60.5075;54.07541666666666;56.756249999999994;54.07541666666666;;;-1.5075000000000003;1.1733333333333336;2.0383333333333336;4.9245833333333335;1.1733333333333336;1.1733333333333336;1.1733333333333336;1.1733333333333336;1.1733333333333336;4.9245833333333335;0.08333333333333333;0.4166666666666667;0.5833333333333334;-0.16666666666666666;0.4166666666666667;0.4166666666666667;0.4166666666666667;0.4166666666666667;0.4166666666666667;-0.16666666666666666;304.5;2062.1049166666667;994.5833333333334;2160.7760000000003;0.0;0.0;2797.919625;735.2625833333335;3045.7916666666665;70.59204166666667;;14947.913916666665;227.12616666666668;764.6731666666668;889.4781666666667;1695.2034166666665;31.0;1564.375;2927.375;34224.208333333336;35218.791666666664;;;1.9166666666666667;0.0;296.2916666666667;3533.2083333333335;24.125;49.0;5243.0;0.0;44.541666666666664;404.9166666666667;;19763.833333333332;0.0;0.0;1070.6666666666667;1878.25;40.833333333333336;2803.2083333333335;64.95833333333333;;34922.5;35218.791666666664;;;666.25;-2038.6666666666667;254.20833333333334;-2033.0416666666667;-302.5833333333333;-3001.25;-688.4583333333334;-2862.4166666666665;0.0;44.125;1404.1666666666667;-3587.5;632.5;-4100.0;-10000.0;-10000.0;-10000.0;-10000.0;2150.0;-4.166666666666667;6854.708333333333;2038.6666666666667;691.2083333333334;691.2083333333334;283.5;2728.5833333333335;2033.0416666666667;0.0;0.3512406069640332;-0.5650341149973503;0.3215697425180184;-0.5059080086580086;-0.03025833333333332;-0.30012500000000014;-0.06884583333333331;-0.2862416666666667;0.0;0.09283333333333336;-1.0;0.75;-1.0;0.0;-0.16666666666666666;0.08333333333333333;0.0;0.0;0.125;0.5059080086580086;0.5650341149973503;34292.095624999994;3533.1735833333337;5242.996333333333;19763.94875;1070.5579166666669;1878.188208333333;2803.2308333333326;6774.5;1756.0;2190.0;2433.0;0.0;0.0;406.0;887.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;13.199999999999994;;16.699999999999992;;15.600000000000003;;17.199999999999992;;17.300000000000008;;15.600000000000003;;-0.9426931247916664;-0.7278918463333333;0.058452160041666736;1.2455999999999998;73.42499999999997;73.17499999999997;72.34999999999998;25.3
20141114;AUTUNNO;SI;51.23416666666666;54.215833333333336;38.51208333333334;54.215833333333336;54.215833333333336;54.215833333333336;54.215833333333336;54.215833333333336;51.23416666666666;54.215833333333336;;51.23416666666666;86.08833333333332;54.522083333333335;54.215833333333336;54.215833333333336;86.08833333333332;51.23416666666666;54.215833333333336;51.23416666666666;;;-3.2879166666666673;-0.3062500000000002;-0.3062500000000002;31.566249999999997;-0.3062500000000002;-0.3062500000000002;-0.3062500000000002;-0.3062500000000002;-0.3062500000000002;31.566249999999997;-0.9166666666666666;-0.5;-0.5;0.9166666666666666;-0.5;-0.5;-0.5;-0.5;-0.5;0.9166666666666666;308.2916666666667;2279.165875;1028.0416666666667;2125.2083749999997;0.0;0.0;2830.2221250000002;905.5991249999997;3096.7916666666665;34.5;;14190.819458333332;364.8525833333333;1054.0632083333333;678.3800833333333;1399.4927500000001;0.0;1127.1666666666667;3146.6666666666665;33541.166666666664;34569.208333333336;;;0.0;0.0;334.7083333333333;3576.2916666666665;28.833333333333332;49.0;5282.75;0.0;38.333333333333336;426.625;;19146.166666666668;0.0;0.0;1052.8333333333333;1921.125;0.0;2672.75;39.958333333333336;;34234.5;34569.208333333336;;;760.5;-2211.4583333333335;452.2916666666667;-2144.375;-308.2916666666667;-3058.4583333333335;-693.3333333333334;-3106.7083333333335;0.0;-156.79166666666666;1020.8333333333334;-3575.0;796.6666666666666;-4400.0;-10000.0;-10000.0;-10000.0;-10000.0;2150.0;-137.5;7166.791666666667;2211.4583333333335;842.9583333333334;842.9583333333334;534.75;2987.3333333333335;2144.375;0.0;0.3913205812051917;-0.6218577768945416;0.5696396993810787;-0.48735795454545455;-0.030829166666666647;-0.30584583333333343;-0.06933333333333332;-0.31067083333333345;0.0;-0.9105;-1.0;0.5833333333333334;-1.0;0.0;-0.25;0.0;0.0;0.0;-0.9166666666666666;0.48735795454545455;0.6243916237666237;33651.82345833333;3576.1327916666664;5282.722000000001;19146.200625;1052.8968333333335;1921.1265000000005;2672.7447083333336;7583.5;1756.0;2068.0;2433.0;0.0;0.0;406.0;887.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;13.199999999999994;;15.399999999999997;;13.800000000000006;;16.199999999999992;;16.600000000000005;;13.800000000000006;;-0.9623324554583333;-0.6616008684583333;-0.43603378420833333;1.2436000000000005;73.70000000000003;73.52500000000003;72.59999999999998;24.97500000000001
20141115;AUTUNNO;NO;41.135416666666664;45.68166666666667;37.050416666666656;45.68166666666667;45.68166666666667;45.68166666666667;45.68166666666667;45.68166666666667;41.135416666666664;45.68166666666667;;41.135416666666664;73.06166666666665;45.12875000000002;45.68166666666667;45.68166666666667;73.06166666666665;41.135416666666664;45.68166666666667;41.135416666666664;;;-3.9933333333333336;0.5529166666666664;0.5529166666666664;27.932916666666667;0.5529166666666664;0.5529166666666664;0.5529166666666664;0.5529166666666664;0.5529166666666664;27.932916666666667;-1.0;-0.5;-0.5;1.0;-0.5;-0.5;-0.5;-0.5;-0.5;1.0;308.2083333333333;1859.8834166666666;920.00025;1747.587125;0.0;0.0;2700.71125;497.1758749999999;3052.1691666666666;27.598833333333335;;10636.303375;278.2180000000001;508.1152083333333;985.8773749999999;1329.483125;0.0;1446.0833333333333;3814.9583333333335;29192.416666666668;30112.416666666668;;;0.0;0.0;307.4166666666667;3099.0;25.875;49.0;4969.083333333333;0.0;68.20833333333333;447.4166666666667;;15764.708333333334;0.0;0.0;994.5;1774.3333333333333;0.0;2610.3333333333335;2.3333333333333335;;29805.0;30112.416666666668;;;1237.5;-2588.9166666666665;83.625;-1114.5416666666667;-308.2083333333333;-2983.9583333333335;-612.5833333333334;-3812.625;0.0;-166.66666666666666;1900.0;-3400.0;475.4166666666667;-3800.0;-10000.0;-10000.0;-10000.0;-10000.0;2366.6666666666665;-166.66666666666666;7717.375;2588.9166666666665;1239.6666666666667;1239.6666666666667;92.20833333333333;2360.625;1115.125;0.5833333333333334;0.5895149911816578;-0.7614460784313725;0.10641742211644763;-0.25337916666666666;-0.030820833333333315;-0.2983958333333333;-0.06125833333333333;-0.3812625;0.0;-1.0;-1.0;0.9166666666666666;-0.9166666666666666;0.0;-0.2916666666666667;0.0;0.0;0.0;-1.0;0.25343750000000004;0.7650081699346405;29212.147874999995;3098.985666666667;4969.183375;15764.748291666663;994.5962916666666;1774.3677916666668;2610.266458333333;7669.25;1756.0;2068.0;2433.0;0.0;0.0;406.0;887.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;13.800000000000006;;13.699999999999994;;13.300000000000006;;15.300000000000006;;15.300000000000006;;13.300000000000006;;-0.9528705574166666;-0.6802012056666665;0.2915189942499999;1.2436000000000005;73.70000000000003;73.52500000000003;72.59999999999998;24.875
20141116;AUTUNNO;NO;37.605833333333344;41.418333333333344;29.834999999999997;41.418333333333344;41.418333333333344;41.418333333333344;41.418333333333344;41.418333333333344;37.605833333333344;41.418333333333344;;37.605833333333344;69.09833333333331;41.29708333333333;41.418333333333344;41.418333333333344;69.09833333333331;37.605833333333344;41.418333333333344;37.605833333333344;;;-3.691249999999999;0.12125000000000001;0.12125000000000001;27.801249999999996;0.12125000000000001;0.12125000000000001;0.12125000000000001;0.12125000000000001;0.12125000000000001;27.801249999999996;-1.0;-0.5833333333333334;-0.5833333333333334;1.0;-0.5833333333333334;-0.5833333333333334;-0.5833333333333334;-0.5833333333333334;-0.5833333333333334;1.0;210.08333333333334;1792.3723333333337;797.0;1729.9527916666666;0.0;0.0;2220.23175;492.67125000000004;2092.1201666666666;24.791666666666668;;10467.712333333335;233.66404166666666;74.05904166666669;1026.0290833333331;1216.660708333333;0.0;2040.5;2074.875;25695.666666666668;26492.666666666668;;;0.0;0.0;406.875;2779.5;21.5;47.0;4498.25;0.0;19.166666666666668;407.0833333333333;;13371.208333333334;0.0;0.0;952.625;1617.0416666666667;0.0;2372.1666666666665;0.0;;26085.791666666668;26492.666666666668;;;794.6666666666666;-1844.375;-4.916666666666667;-1478.4166666666667;-210.08333333333334;-2072.9166666666665;-390.125;-2074.8333333333335;0.0;-166.66666666666666;1900.0;-3400.0;-400.0;-4400.0;-10000.0;-10000.0;-10000.0;-10000.0;2200.0;-166.66666666666666;4747.958333333333;1844.375;796.6666666666666;796.6666666666666;71.66666666666667;2349.6666666666665;1478.4166666666667;0.0;0.37862433862433864;-0.5424632352941177;0.042324414715719065;-0.3360037878787878;-0.021008333333333334;-0.20729166666666665;-0.0390125;-0.20748333333333333;0.0;-1.0;-1.0;0.9166666666666666;-1.0;0.0;-0.25;0.0;0.0;0.0;-1.0;0.3360037878787878;0.5424632352941177;25591.001499999995;2779.647666666667;4498.2709583333335;13371.309666666666;952.6086250000003;1616.9914166666665;2372.173166666667;6747.5;1756.0;2068.0;2023.0;0.0;0.0;406.0;887.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;12.199999999999996;;13.100000000000001;;15.800000000000006;;15.699999999999994;;17.800000000000008;;15.800000000000006;;-0.9287825523333333;-0.7476097552916667;0.6215603631666667;1.2436000000000005;73.70000000000003;73.52500000000003;72.59999999999998;24.875
20141117;AUTUNNO;SI;49.67083333333334;52.423333333333346;45.115833333333335;52.423333333333346;52.423333333333346;52.423333333333346;52.423333333333346;52.423333333333346;49.67083333333334;52.423333333333346;;49.67083333333334;76.48125;52.3325;52.423333333333346;52.423333333333346;76.48125;49.67083333333334;52.423333333333346;49.67083333333334;;;-2.6616666666666666;0.09083333333333377;0.09083333333333377;24.148750000000007;0.09083333333333377;0.09083333333333377;0.09083333333333377;0.09083333333333377;0.09083333333333377;24.148750000000007;-0.8333333333333334;-0.4166666666666667;-0.4166666666666667;0.8333333333333334;-0.4166666666666667;-0.4166666666666667;-0.4166666666666667;-0.4166666666666667;-0.4166666666666667;0.8333333333333334;275.4583333333333;2050.9831249999997;926.0226666666667;1986.0037083333336;0.0;0.0;2595.322583333333;667.8608750000001;2646.9791666666665;29.521208333333334;;14740.570083333332;291.6909583333334;515.6580416666667;1037.5845416666666;1337.462041666667;0.0;2053.8333333333335;2678.6666666666665;32907.791666666664;33833.791666666664;;;0.9583333333333334;0.0;315.4166666666667;3413.625;31.916666666666668;49.0;5192.125;0.0;133.75;406.75;;18504.916666666668;0.0;0.0;1016.0416666666666;1785.3333333333333;0.0;2889.9166666666665;94.08333333333333;;33518.375;33833.791666666664;;;790.9583333333334;-2218.375;59.291666666666664;-1865.125;-274.5;-2513.25;-610.625;-2584.5833333333335;0.0;-156.25;1379.1666666666667;-3575.0;154.16666666666666;-3600.0;-10000.0;-10000.0;-10000.0;-10000.0;2366.6666666666665;-152.08333333333334;5982.958333333333;2218.375;809.4583333333334;809.4583333333334;107.04166666666667;2703.8333333333335;1865.125;0.0;0.40600835293912896;-0.6200963831478536;0.08107378857191451;-0.5570561079545454;-0.027449999999999985;-0.251325;-0.06106249999999999;-0.25845833333333335;0.0;-0.9373055555555556;-1.0;0.75;-1.0;0.0;-0.20833333333333334;0.0;0.0;0.0;-0.8333333333333334;0.5570561079545454;0.6200963831478536;32801.83783333333;3413.5567083333335;5192.0768333333335;18505.035375000003;1015.9642083333334;1785.3805416666664;2889.8241666666668;6743.299999999999;1756.0;2068.0;1425.0;0.0;0.0;787.0;887.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;9.099999999999996;;9.699999999999996;;13.600000000000001;;15.300000000000006;;16.100000000000005;;13.600000000000001;;-0.9472556591666668;-0.71478291775;-0.04117727791666668;1.2496000000000007;73.59999999999997;73.17499999999997;72.20000000000003;25.18799999999999
20141118;AUTUNNO;SI;50.334166666666675;50.905416666666675;48.08041666666667;50.905416666666675;50.905416666666675;50.905416666666675;50.905416666666675;50.905416666666675;50.334166666666675;50.905416666666675;;50.334166666666675;85.00083333333333;52.41875000000001;50.905416666666675;50.905416666666675;85.00083333333333;50.334166666666675;50.905416666666675;50.334166666666675;;;-2.0845833333333323;-1.5133333333333328;-1.5133333333333328;32.58208333333333;-1.5133333333333328;-1.5133333333333328;-1.5133333333333328;-1.5133333333333328;-1.5133333333333328;32.58208333333333;-0.875;-0.875;-0.875;0.875;-0.875;-0.875;-0.875;-0.875;-0.875;0.875;301.5833333333333;2130.3437083333333;958.9827083333333;2128.7379583333336;0.0;0.0;3086.747708333333;622.6324583333334;2844.6968333333334;5.0;;14942.322833333332;339.5520833333333;756.9167083333333;978.9812083333335;1260.7168749999998;0.0;1982.25;2776.3333333333335;34156.875;35115.875;;;9.125;0.0;345.7916666666667;3427.5833333333335;30.666666666666668;49.0;5145.166666666667;0.0;292.25;470.625;;19290.416666666668;0.0;0.0;1040.8333333333333;1763.625;46.666666666666664;2890.125;313.8333333333333;;34770.083333333336;35115.875;;;226.95833333333334;-1525.875;141.58333333333334;-1973.0416666666667;-292.4583333333333;-2552.4166666666665;-566.5416666666666;-2462.5;0.0;-163.375;-362.5;-3308.3333333333335;100.41666666666667;-3200.0;-10000.0;-10000.0;-9166.666666666666;-10000.0;2366.6666666666665;-166.66666666666666;5895.5;1547.4583333333333;468.5416666666667;468.5416666666667;395.5;2453.9166666666665;1973.0416666666667;0.0;0.1497295655226028;-0.42189462440381553;0.1794053162812533;-0.6165755208333333;-0.02924583333333332;-0.25524166666666676;-0.056654166666666665;-0.24625;0.0;-0.9870833333333332;-0.9166666666666666;0.0;-1.0;0.0;-0.16666666666666666;0.0;0.0;0.0;-0.875;0.6165755208333333;0.4295508744038155;33557.90225;3427.646833333333;5145.168833333333;19290.445750000003;1040.82875;1763.6345416666663;2890.1775416666665;6743.299999999999;1756.0;2068.0;1425.0;0.0;0.0;787.0;887.0;0.0;0.0;55216.100000000006;7836.700000000002;17860.799999999992;22072.59999999999;0.0;0.0;9229.399999999996;4829.399999999998;0.0;0.0;11.099999999999996;;11.699999999999996;;15.199999999999994;;16.100000000000005;;15.300000000000006;;15.199999999999994;;-0.9514799482083331;-0.7015801173333335;-0.14045246537499997;1.2514;73.95000000000003;73.82500000000003;72.90000000000002;25.5
